movie_id,movie_year,trivia,mpaa,release_date,runtime,budget,html
tt0373051,2008,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.",PG,July 10,1 hr 33 min,60000000,https://www.boxofficemojo.com/title/tt0373051/credits/
tt0373074,2004,"In Shanghai, China in the 1940s, a wannabe gangster aspires to join the notorious ""Axe Gang"" while residents of a housing complex exhibit extraordinary powers in defending their turf.",R,December 23,1 hr 39 min,20000000,https://www.boxofficemojo.com/title/tt0373074/credits/
tt0373283,2003,Four American soldiers and one Brit fighting in Europe during World War II struggle to return to Allied territory after being separated from U.S. forces during the historic Malmedy Massacre.,PG-13,August 6,1 hr 30 min,780000,https://www.boxofficemojo.com/title/tt0373283/credits/
tt0373450,2005,"Karen O'Connor, a young journalist known for her celebrity profiles, is consumed with discovering the truth behind a long-buried incident that affected the lives and careers of showbiz team Vince Collins and Lanny Morris.",R,October 7,1 hr 47 min,25000000,https://www.boxofficemojo.com/title/tt0373450/credits/
tt0373469,2005,"A murder mystery brings together a private eye, a struggling actress, and a thief masquerading as an actor.",R,September 14,1 hr 43 min,15000000,https://www.boxofficemojo.com/title/tt0373469/credits/
tt0373889,2007,"With their warning about Lord Voldemort's Ralph Fiennes' return scoffed at, Harry Daniel Radcliffe and Dumbledore Sir Michael Gambon are targeted by the Wizard authorities as an authoritarian bureaucrat slowly seizes power at Hogwarts.",PG-13,July 11,2 hr 18 min,150000000,https://www.boxofficemojo.com/title/tt0373889/credits/
tt0373908,2005,"Working class New York bus driver Ralph Kramden is always coming up with get-rich-quick schemes for him and his best friend, Ed Norton, who's always around to help him get in and out of trouble.",PG-13,June 10,1 hr 30 min,25000000,https://www.boxofficemojo.com/title/tt0373908/credits/
tt0373926,2005,"Political intrigue and deception unfold inside the United Nations, where a U.S. Secret Service agent is assigned to investigate an interpreter who overhears an assassination plot.",PG-13,April 8,2 hr 8 min,80000000,https://www.boxofficemojo.com/title/tt0373926/credits/
tt0374102,2003,Based on the true story of two scuba divers accidentally stranded in shark infested waters after their tour boat has left.,R,August 6,1 hr 19 min,500000,https://www.boxofficemojo.com/title/tt0374102/credits/
tt0374536,2005,"Thinking he can overshadow an unknown actress in the part, an egocentric actor unknowingly gets a witch cast in an upcoming television remake of the classic sitcom",PG-13,June 24,1 hr 42 min,85000000,https://www.boxofficemojo.com/title/tt0374536/credits/
tt0374900,2004,"A listless and alienated teenager decides to help his new friend win the class presidency in their small western high school, while he must deal with his bizarre family life back home.",PG,June 11,1 hr 36 min,400000,https://www.boxofficemojo.com/title/tt0374900/credits/
tt0375063,2004,"Two men reaching middle age with not much to show but disappointment embark on a week-long road trip through California's wine country, just as one is about to take a trip down the aisle.",R,October 22,2 hr 7 min,16000000,https://www.boxofficemojo.com/title/tt0375063/credits/
tt0375104,2004,"Jim Caviezel stars as golf legend Bobby Jones, the icon who retired from competition at the tender age of 28.",PG,April 30,2 hr,20000000,https://www.boxofficemojo.com/title/tt0375104/credits/
tt0375173,2004,A cockney womanizer learns the hard way about the dangers of his actions.,R,October 22,1 hr 43 min,60000000,https://www.boxofficemojo.com/title/tt0375173/credits/
tt0375568,2009,"When an android replica of a boy is rejected by his aggrieved creator, he goes off to find his own identity in an adventure that would make him the greatest hero of his time.",PG,October 10,1 hr 34 min,65000000,https://www.boxofficemojo.com/title/tt0375568/credits/
tt0375679,2004,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.",R,April 28,1 hr 52 min,6500000,https://www.boxofficemojo.com/title/tt0375679/credits/
tt0376108,2005,An acclaimed college basketball coach is demoted to a junior varsity team after a public meltdown.,PG,July 1,1 hr 26 min,33100000,https://www.boxofficemojo.com/title/tt0376108/credits/
tt0376136,2011,American journalist Paul Kemp takes on a freelance job in Puerto Rico for a local newspaper during the 1960s and struggles to find a balance between island culture and the expatriates who live there.,R,October 20,1 hr 59 min,45000000,https://www.boxofficemojo.com/title/tt0376136/credits/
tt0376541,2004,The relationships of two couples become complicated and deceitful when the man from one couple meets the woman of the other.,R,December 3,1 hr 44 min,27000000,https://www.boxofficemojo.com/title/tt0376541/credits/
tt0376994,2006,"The human government develops a cure for mutations, and Jean Gray becomes a darker uncontrollable persona called the Phoenix who allies with Magneto, causing escalation into an all-out battle for the X-Men.",PG-13,May 24,1 hr 44 min,210000000,https://www.boxofficemojo.com/title/tt0376994/credits/
tt0377062,2004,Survivors of a plane crash in the Mongolian desert work together to build a new plane.,PG-13,December 17,1 hr 53 min,45000000,https://www.boxofficemojo.com/title/tt0377062/credits/
tt0377071,2004,Greg and Nelson are two complete opposites on a mission to complete their Home Teaching on the last day of the month--even if it kills them.,PG,January 9,1 hr 22 min,425000,https://www.boxofficemojo.com/title/tt0377071/credits/
tt0377092,2004,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",PG-13,April 30,1 hr 37 min,17000000,https://www.boxofficemojo.com/title/tt0377092/credits/
tt0377107,2005,"The daughter of a brilliant but mentally disturbed mathematician, recently deceased, tries to come to grips with her possible inheritance: his insanity. Complicating matters are one of her father's ex-students, who wants to search through his papers, and her estranged sister, who shows up to help settle his affairs.",PG-13,September 16,1 hr 40 min,20000000,https://www.boxofficemojo.com/title/tt0377107/credits/
tt0377471,2005,"Disenchanted with the movie industry, Chili Palmer tries the music industry, meeting and romancing a widow of a music executive on the way.",PG-13,March 2,1 hr 58 min,53000000,https://www.boxofficemojo.com/title/tt0377471/credits/
tt0377818,2005,"Cousins Bo, Luke, and Daisy Duke, and their uncle Jesse, egg on the authorities of Hazzard County, Boss Hogg and Sheriff Coltrane.",PG-13,August 5,1 hr 44 min,50000000,https://www.boxofficemojo.com/title/tt0377818/credits/
tt0377992,2003,"The story of Jesus' life as told by the apostle John, narrated by Christopher Plummer.",PG-13,September 26,3 hr,10000000,https://www.boxofficemojo.com/title/tt0377992/credits/
tt0378194,2004,"The Bride continues her quest of vengeance against her former boss and lover Bill, the reclusive bouncer Budd, and the treacherous, one-eyed Elle.",R,April 16,2 hr 17 min,30000000,https://www.boxofficemojo.com/title/tt0378194/credits/
tt0378407,2004,"""If you don't take risks, you'll have a wasted soul."" - Drew Barrymore. Ever since the second grade when he first saw her in E.T. The Extraterrestrial, Brian Herzlinger has had a crush on Drew Barrymore. Now, 20 years later he's decided to try to fulfill his lifelong dream by asking her for a date. There's one small problem: She's Drew Barrymore and he's, well, Brian Herzlinger, a broke 27-year-old aspiring filmmaker from New Jersey. But that doesn't stop Brian and his film school pals from doing everything they can think of to convince Barrymore to go out with him - and documenting their quest along the way. Equipped with a video camera they have to return to Circuit City in 30 days and the $1,100 Brian won on a game show where the winning answer was, prophetically, ""Drew Barrymore"", they've got one month to accomplish their mission. To succeed, they'll need to negotiate an army of publicists, agents, producers and assistants who surround the star so Brian can pop the question. My Date with Drew is the award-winning, inspirational story of an ordinary guy who, despite incredibly long odds, puts everything on the line to pursue his lifelong dream. It's also an astute and often hila",PG,August 5,1 hr 30 min,1100,https://www.boxofficemojo.com/title/tt0378407/credits/
tt0379725,2005,"In 1959,",R,September 30,1 hr 54 min,7000000,https://www.boxofficemojo.com/title/tt0379725/credits/
tt0379786,2005,The crew of the ship Serenity try to evade an assassin sent to recapture one of their members who is telepathic.,PG-13,September 29,1 hr 59 min,39000000,https://www.boxofficemojo.com/title/tt0379786/credits/
tt0379865,2008,"In 1925, an enterprising pro football player convinces America's too-good-to-be-true college football hero to play for his team and keep the league from going under.",PG-13,April 3,1 hr 54 min,58000000,https://www.boxofficemojo.com/title/tt0379865/credits/
tt0379889,2004,"In 16th century Venice, when a merchant must default on a large loan from an abused Jewish moneylender for a friend with romantic ambitions, the bitterly vengeful creditor demands a gruesome payment instead.",R,December 3,2 hr 11 min,30000000,https://www.boxofficemojo.com/title/tt0379889/credits/
tt0380510,2009,Centers on a young girl who has been murdered and watches over her family - and her killer - from purgatory. She must weigh her desire for vengeance against her desire for her family to heal.,PG-13,September 17,2 hr 15 min,65000000,https://www.boxofficemojo.com/title/tt0380510/credits/
tt0380599,2005,"An adaptation of the classic Dickens tale, where an orphan meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their master.",PG-13,September 23,2 hr 10 min,60000000,https://www.boxofficemojo.com/title/tt0380599/credits/
tt0380623,2005,"A lonely mother begins receiving romantic e-mails from a secret admirer, unaware that this perfect man is really a creation of her daughter who is trying to cheer her up.",PG,June 17,1 hr 40 min,10000000,https://www.boxofficemojo.com/title/tt0380623/credits/
tt0381061,2006,"After earning 00 status and a licence to kill, Secret Agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high-stakes game of poker at Casino Royale, Montenegro.",PG-13,November 15,2 hr 24 min,150000000,https://www.boxofficemojo.com/title/tt0381061/credits/
tt0381681,2004,"Nine years after Jesse and Celine first met, they encounter each other again on the French leg of Jesse's book tour.",R,June 17,1 hr 20 min,2700000,https://www.boxofficemojo.com/title/tt0381681/credits/
